85	405
1173	406
1050	407
224	408
7838	409
5655	410
2037	411
1754	412
6481	413
7350	414
3169	415
715	416
4690	417
468	418
1034	419
8034	420
590	421
283	422
1121	423
1237	424
2769	425
866	426
270	427
6721	428
51	429
223	430
898	431
2491	432
937	433
63	434
541	435
850	436
866	437
449	438
165	439
2771	440
69	441
57	442
1456	443
101	444
24	445
83	446
901	447
3286	448
135	449
119	450
291	451
2441	452
621	453
1124	454
398	455
1233	456
400	457
27	458
67	459
863	460
636	461
88	462
1850	463
12	464
6149	465
3427	466
383	467
792	468
273	469
3556	470
516	471
590	472
6366	473
1258	474
3245	475
3414	476
777	477
31	478
1081	479
1490	480
636	481
670	482
1144	483
2621	484
3452	485
97	486
1541	487
1957	488
2294	489
1001	490
8751	491
165	492
2240	493
770	494
1063	495
11	496
3156	497
176	498
204	499
8	500
2788	501
37	502
10	503
94	504
1705	505
472	506
380	507
528	508
549	509
848	510
1524	511
84	512
6310	513
2878	514
505	515
273	516
271	517
1304	518
103	519
237	520
1987	521
1721	522
3225	523
2679	524
1784	525
12	526
621	527
707	528
895	529
2327	530
405	531
44	532
75	533
1959	534
2005	535
13	536
670	537
846	538
101	539
631	540
25	541
4429	542
326	543
4005	544
3411	545
1845	546
27	547
298	548
1221	549
8005	550
991	551
2172	552
514	553
3433	554
5352	555
1793	556
2217	557
1439	558
784	559
270	560
6184	561
2801	562
1381	563
738	564
1534	565
60	566
1964	567
1772	568
12	569
3696	570
203	571
11	572
4090	573
49	574
287	575
831	576
1644	577
28	578
2	579
2092	580
915	581
976	582
1294	583
1616	584
1414	585
88	586
1173	587
538	588
1324	589
828	590
524	591
1623	592
7323	593
1615	594
833	595
1055	596
1362	597
1520	598
622	599
1288	600
13	601
34	602
1406	603
1013	604
1510	605
1772	606
1309	607
162	608
1327	609
6865	610
1812	611
5615	612
243	613
2532	614
13	615
2727	616
2510	617
6186	618
30	619
2457	620
730	621
3417	622
159	623
3726	624
345	625
474	626
68	627
2430	628
558	629
2261	630
168	631
5833	632
1655	633
69	634
6160	635
128	636
287	637
192	638
3029	639
33	640
79	641
1257	642
597	643
282	644
3862	645
587	646
740	647
223	648
4431	649
11	650
7	651
6	652
48	653
2649	654
1	655
611	656
1160	657
404	658
3371	659
116	660
1250	661
55	662
1465	663
250	664
8	665
277	666
172	667
4889	668
44	669
56	670
1430	671
2438	672
4300	673
723	674
386	675
3840	676
449	677
2400	678
5569	679
106	680
31	681
8	682
83	683
93	684
57	685
993	686
8328	687
5708	688
8	689
12	690
1547	691
6163	692
139	693
1103	694
402	695
2622	696
263	697
191	698
3110	699
1003	700
4	701
2047	702
5039	703
1289	704
4	705
1406	706
1056	707
632	708
243	709
201	710
343	711
28	712
2206	713
5614	714
175	715
2402	716
175	717
100	718
915	719
1127	720
52	721
477	722
441	723
10964	724
27	725
24	726
44	727
6196	728
97	729
57	730
327	731
302	732
398	733
66	734
3604	735
1940	736
330	737
556	738
1943	739
57	740
50	741
97	742
1289	743
1020	744
57	745
545	746
2323	747
11	748
178	749
77	750
1709	751
1719	752
12	753
8	754
2276	755
328	756
345	757
8	758
61	759
8	760
8	761
2967	762
12	763
556	764
11	765
1	766
116	767
2547	768
28	769
277	770
740	771
88	772
1157	773
1219	774
110	775
2593	776
7848	777
110	778
3985	779
5968	780
1470	781
2498	782
28	783
1506	784
7814	785
2391	786
2150	787
1230	788
565	789
3141	790
2725	791
2846	792
405	793
1955	794
8254	795
2239	796
8	797
13	798
1658	799
1052	800
14	801
1668	802
8126	803
1167	804
2212	805
4381	806
368	807
1078	808
56	809
856	810
914	811
8	812
37	813
131	814
4055	815
653	816
1223	817
2608	818
2320	819
244	820
2329	821
1265	822
93	823
346	824
253	825
1772	826
37	827
1522	828
620	829
712	830
587	831
8	832
1959	833
898	834
417	835
34	836
1766	837
831	838
2186	839
179	840
24	841
12	842
684	843
14	844
278	845
37	846
721	847
8	848
14	849
165	850
8	851
8	852
9242	853
8	854
12	855
482	856
2380	857
49	858
307	859
915	860
305	861
2243	862
559	863
2230	864
508	865
120	866
1871	867
2589	868
5054	869
173	870
485	871
1454	872
861	873
140	874
4736	875
67	876
206	877
5216	878
9976	879
3039	880
190	881
237	882
37	883
13	884
426	885
206	886
4308	887
8	888
783	889
4736	890
1887	891
1475	892
1879	893
652	894
2545	895
12	896
425	897
12	898
14	899
14	900
3619	901
539	902
24	903
424	904
4356	905
342	906
2266	907
2545	908
1	909
778	910
264	911
8	912
96	913
1356	914
4354	915
674	916
43	917
192	918
2580	919
4469	920
8	921
58	922
2936	923
28	924
5385	925
415	926
26	927
101	928
191	929
514	930
42	931
57	932
4	933
2	934
7	935
913	936
3	937
9910	938
233	939
233	940
233	941
35	942
1117	943
251	944
1168	945
164	946
32	947
10208	948
279	949
2333	950
2	951
1578	952
4492	953
5581	954
10235	955
157	956
5396	957
134	958
1791	959
341	960
341	961
2720	962
2273	963
48	964
406	965
65	966
21	967
3363	968
660	969
2763	970
506	971
5	972
3628	973
627	974
201	975
1598	976
6	977
4	978
2720	979
21	980
284	981
2291	982
2220	983
191	984
1	985
207	986
352	987
1	988
5	989
2	990
7	991
17	992
21	993
3	994
15	995
15	996
15	997
15	998
200	999
299	1000
15	1001
3848	1002
51	1003
1217	1004
525	1005
1285	1006
183	1007
1	1008
22	1009
344	1010
429	1011
1721	1012
1077	1013
1235	1014
13	1015
35	1016
1948	1017
973	1018
2491	1019
942	1020
1098	1021
2342	1022
861	1023
34	1024
4678	1025
350	1026
4871	1027
8151	1028
142	1029
142	1030
82	1031
754	1032
589	1033
1736	1034
10	1035
1759	1036
11837	1037
75	1038
20	1039
17	1040
205	1041
205	1042
205	1043
205	1044
205	1045
205	1046
205	1047
840	1048
155	1049
194	1050
7882	1051
310	1052
117	1053
108	1054
134	1055
585	1056
1	1057
27	1058
21	1059
205	1060
1	1061
699	1062
205	1063
48	1064
811	1065
336	1066
135	1067
205	1068
60	1069
10	1070
218	1071
336	1072
21	1073
237	1074
21	1075
914	1076
316	1077
1	1078
8159	1079
800	1080
22	1081
589	1082
90	1083
21	1084
4	1085
3603	1086
65	1087
50	1088
2	1089
7541	1090
3300	1091
90	1092
930	1093
77	1094
90	1095
21	1096
3	1097
21	1098
300	1099
2	1100
50	1101
284	1102
21	1103
4	1104
17	1105
3	1106
18	1107
18	1108
205	1109
2312	1110
10	1111
251	1112
634	1113
124	1114
3628	1115
72	1116
17	1117
1	1118
1194	1119
3	1120
5	1121
1948	1122
205	1123
56	1124
1	1125
513	1126
56	1127
488	1128
65	1129
17	1130
1726	1131
2	1132
234	1133
17	1134
56	1135
58	1136
3	1137
205	1138
19	1139
191	1140
88	1141
22	1142
1	1143
284	1144
1143	1145
58	1146
433	1147
256	1148
284	1149
2	1150
1	1151
6	1152
19	1153
596	1154
2	1155
2721	1156
1	1157
9561	1158
414	1159
944	1160
1647	1161
21	1162
3619	1163
284	1164
3036	1165
2240	1166
48	1167
4988	1168
5	1169
1736	1170
930	1171
2211	1172
40	1173
80	1174
232	1175
195	1176
7798	1177
142	1178
3344	1179
73	1180
73	1181
2074	1182
195	1183
256	1184
110	1185
102	1186
5217	1187
595	1188
76	1189
62	1190
3616	1191
2594	1192
329	1193
329	1194
329	1195
121	1196
404	1197
167	1198
3771	1199
3841	1200
100	1201
59	1202
36	1203
1949	1204
4126	1205
182	1206
350	1207
111	1208
219	1209
11	1210
343	1211
54	1212
1230	1213
169	1214
21	1215
2713	1216
9	1217
5730	1218
7555	1219
444	1220
815	1221
7559	1222
4653	1223
3890	1224
3448	1225
2263	1226
1160	1227
103	1228
1555	1229
147	1230
189	1231
33	1232
1005	1233
48	1234
2	1235
1555	1236
1663	1237
48	1238
218	1239
48	1240
48	1241
48	1242
48	1243
2207	1244
48	1245
48	1246
48	1247
37	1248
450	1249
4831	1250
48	1251
1066	1252
564	1253
424	1254
134	1255
534	1256
1185	1257
6988	1258
556	1259
350	1260
69	1261
463	1262
553	1263
160	1264
36	1265
9301	1266
2416	1267
160	1268
1650	1269
888	1270
1650	1271
1817	1272
889	1273
955	1274
2285	1275
3687	1276
2802	1277
1314	1278
774	1279
774	1280
5280	1281
8917	1282
774	1283
48	1284
1389	1285
6298	1286
6298	1287
799	1288
6079	1289
2	1290
6808	1291
160	1292
2501	1293
10149	1294
7949	1295
7948	1296
1753	1297
2	1298
54	1299
1612	1300
48	1301
1821	1302
1598	1303
4988	1304
183	1305
160	1306
39	1307
539	1308
183	1309
2135	1310
205	1311
124	1312
657	1313
35	1314
766	1315
6219	1316
2974	1317
3554	1318
2378	1319
9	1320
40	1321
553	1322
48	1323
2130	1324
731	1325
60	1326
181	1327
1276	1328
1555	1329
52	1330
1364	1331
1	1332
787	1333
6	1334
38	1335
22	1336
6	1337
28	1338
6	1339
3	1340
1470	1341
340	1342
787	1343
1	1344
2	1345
608	1346
2	1347
639	1348
18	1349
340	1350
180	1351
2	1352
115	1353
49	1354
332	1355
787	1356
1	1357
126	1358
1	1359
2	1360
10	1361
6	1362
3	1363
1474	1364
2603	1365
17	1366
361	1367
5307	1368
5	1369
98	1370
98	1371
2836	1372
9762	1373
2142	1374
244	1375
267	1376
9763	1377
7	1378
1343	1379
7	1380
12968	1381
1661	1382
1595	1383
10	1384
8258	1385
82	1386
1805	1387
757	1388
442	1389
4355	1390
8235	1391
355	1392
1595	1393
3286	1394
5667	1395
8255	1396
548	1397
375	1398
12792	1399
3460	1400
3	1401
8891	1402
2169	1403
731	1404
1721	1405
3020	1406
1033	1407
1167	1408
1904	1409
3487	1410
6371	1411
4990	1412
2359	1413
1731	1414
23	1415
2629	1416
2070	1417
10030	1418
8042	1419
26	1420
5436	1421
48	1422
1	1423
3030	1424
5296	1425
1	1426
7476	1427
343	1428
660	1429
182	1430
73	1431
39	1432
675	1433
191	1434
22	1435
7055	1436
660	1437
182	1438
10	1439
9584	1440
8346	1441
17	1442
3515	1443
934	1444
23	1445
1949	1446
124	1447
4567	1448
761	1449
3123	1450
7694	1451
17	1452
101	1453
20	1454
2630	1455
19	1456
3918	1457
3918	1458
20	1459
181	1460
9785	1461
180	1462
947	1463
531	1464
484	1465
4	1466
56	1467
683	1468
3033	1469
876	1470
563	1471
2660	1472
2402	1473
2	1474
20	1475
107	1476
51	1477
20	1478
77	1479
6	1480
17	1481
822	1482
20	1483
20	1484
1914	1485
51	1486
2362	1487
17	1488
1592	1489
711	1490
947	1491
917	1492
947	1493
948	1494
1591	1495
588	1496
17	1497
1	1498
10	1499
38	1500
28	1501
1164	1502
822	1503
8685	1504
5070	1505
3226	1506
2974	1507
822	1508
1591	1509
7	1510
822	1511
112	1512
3986	1513
87	1514
361	1515
948	1516
96	1517
310	1518
136	1519
1	1520
169	1521
1	1522
1327	1523
1	1524
224	1525
10	1526
1	1527
1	1528
1914	1529
10	1530
4	1531
58	1532
17	1533
51	1534
1014	1535
46	1536
96	1537
284	1538
147	1539
96	1540
17	1541
3	1542
3439	1543
20	1544
20	1545
20	1546
20	1547
20	1548
20	1549
538	1550
10	1551
10	1552
316	1553
2278	1554
2278	1555
64	1556
664	1557
2223	1558
409	1559
440	1560
6836	1561
269	1562
102	1563
959	1564
59	1565
60	1566
6951	1567
795	1568
102	1569
167	1570
143	1571
269	1572
11776	1573
2764	1574
1225	1575
1165	1576
2762	1577
3697	1578
82	1579
5038	1580
5037	1581
395	1582
495	1583
495	1584
5439	1585
510	1586
855	1587
495	1588
495	1589
815	1590
815	1591
918	1592
807	1593
188	1594
1179	1595
4807	1596
5943	1597
886	1598
65	1599
112	1600
2066	1601
917	1602
1265	1603
4818	1604
2304	1605
1667	1606
2228	1607
5735	1608
986	1609
150	1610
716	1611
85	1612
59	1613
1030	1614
1273	1615
2557	1616
39	1617
2345	1618
85	1619
85	1620
167	1621
4659	1622
76	1623
440	1624
807	1625
64	1626
74	1627
144	1628
39	1629
3970	1630
1168	1631
87	1632
110	1633
143	1634
395	1635
409	1636
2640	1637
2004	1638
68	1639
1450	1640
164	1641
2145	1642
94	1643
443	1644
80	1645
111	1646
189	1647
242	1648
3252	1649
12166	1650
189	1651
245	1652
11041	1653
11030	1654
59	1655
266	1656
2172	1657
269	1658
9585	1659
4081	1660
2141	1661
4080	1662
553	1663
277	1664
675	1665
884	1666
2416	1667
36	1668
84	1669
3854	1670
130	1671
133	1672
39	1673
439	1674
1276	1675
408	1676
70	1677
36	1678
225	1679
2904	1680
439	1681
102	1682
5705	1683
39	1684
40	1685
1117	1686
1265	1687
8257	1688
1547	1689
672	1690
331	1691
1185	1692
331	1693
331	1694
331	1695
1181	1696
747	1697
3184	1698
12161	1699
8125	1700
8	1701
118	1702
178	1703
7593	1704
100	1705
133	1706
668	1707
100	1708
133	1709
100	1710
889	1711
187	1712
85	1713
665	1714
286	1715
80	1716
3236	1717
95	1718
10930	1719
1477	1720
1282	1721
527	1722
377	1723
2968	1724
983	1725
3123	1726
103	1727
7192	1728
230	1729
161	1730
268	1731
618	1732
4949	1733
12205	1734
9664	1735
248	1736
2361	1737
2361	1738
7433	1739
4897	1740
2462	1741
1011	1742
58	1743
5658	1744
466	1745
35	1746
9277	1747
1372	1748
1	1749
10	1750
9588	1751
39	1752
104	1753
187	1754
329	1755
2224	1756
130	1757
7049	1758
41	1759
10817	1760
395	1761
1451	1762
366	1763
5390	1764
1	1765
121	1766
3010	1767
438	1768
6822	1769
123	1770
421	1771
76	1772
3771	1773
1489	1774
7829	1775
1450	1776
6355	1777
68	1778
1179	1779
117	1780
306	1781
188	1782
85	1783
74	1784
74	1785
188	1786
174	1787
59	1788
5797	1789
1179	1790
1179	1791
188	1792
163	1793
395	1794
10926	1795
85	1796
187	1797
187	1798
163	1799
395	1800
53	1801
1269	1802
143	1803
293	1804
409	1805
409	1806
3010	1807
288	1808
60	1809
117	1810
147	1811
1680	1812
143	1813
20	1814
224	1815
3440	1816
95	1817
62	1818
2095	1819
224	1820
224	1821
67	1822
130	1823
514	1824
130	1825
1364	1826
1611	1827
1451	1828
77	1829
274	1830
165	1831
1034	1832
497	1833
1450	1834
114	1835
2	1836
10	1837
5	1838
4459	1839
1765	1840
3300	1841
548	1842
337	1843
9930	1844
7487	1845
952	1846
11211	1847
9784	1848
4447	1849
1131	1850
8403	1851
165	1852
32	1853
6182	1854
6887	1855
7	1856
3	1857
1	1858
2	1859
1237	1860
42	1861
75	1862
6	1863
1653	1864
3300	1865
1081	1866
159	1867
1033	1868
1225	1869
285	1870
3449	1871
875	1872
343	1873
4677	1874
1	1875
9	1876
3	1877
3	1878
893	1879
994	1880
3	1881
1	1882
3	1883
1	1884
249	1885
3	1886
10	1887
2	1888
3	1889
513	1890
10	1891
26	1892
133	1893
18	1894
249	1895
9	1896
77	1897
195	1898
10985	1899
757	1900
47	1901
3168	1902
169	1903
7239	1904
6707	1905
3238	1906
208	1907
13	1908
106	1909
362	1910
13	1911
13	1912
4671	1913
7	1914
3	1915
3833	1916
729	1917
1	1918
28	1919
115	1920
748	1921
879	1922
639	1923
3072	1924
2994	1925
463	1926
1117	1927
108	1928
5	1929
2162	1930
1832	1931
4	1932
2003	1933
1052	1934
3	1935
22	1936
10	1937
10	1938
2	1939
2994	1940
1778	1941
9	1942
4	1943
1	1944
6	1945
8154	1946
7645	1947
134	1948
1784	1949
205	1950
42	1951
6	1952
22	1953
46	1954
341	1955
944	1956
249	1957
249	1958
205	1959
4172	1960
4064	1961
337	1962
5688	1963
2797	1964
2798	1965
2233	1966
137	1967
11835	1968
9946	1969
618	1970
154	1971
177	1972
101	1973
195	1974
94	1975
209	1976
2867	1977
10	1978
1899	1979
1	1980
184	1981
7	1982
2	1983
730	1984
10	1985
351	1986
17	1987
260	1988
4	1989
1	1990
211	1991
7	1992
9	1993
557	1994
1320	1995
7565	1996
11819	1997
1010	1998
928	1999
42	2000
10	2001
4	2002
7	2003
10	2004
165	2005
165	2006
165	2007
73	2008
136	2009
17	2010
3	2011
4	2012
17	2013
18	2014
207	2015
16	2016
98	2017
98	2018
98	2019
98	2020
98	2021
98	2022
98	2023
10	2024
2618	2025
7392	2026
3548	2027
544	2028
4765	2029
398	2030
1699	2031
5277	2032
113	2033
2487	2034
2771	2035
1352	2036
378	2037
135	2038
271	2039
37	2040
130	2041
302	2042
999	2043
10287	2044
2716	2045
9341	2046
1922	2047
1922	2048
461	2049
1360	2050
700	2051
672	2052
672	2053
10	2054
1	2055
3	2056
3	2057
435	2058
2	2059
4	2060
5881	2061
4	2062
23	2063
2	2064
9	2065
3	2066
17	2067
435	2068
3	2069
7	2070
4	2071
71	2072
325	2073
325	2074
325	2075
10679	2076
5648	2077
10797	2078
8266	2079
1008	2080
10	2081
32	2082
12315	2083
1418	2084
706	2085
188	2086
5933	2087
575	2088
2071	2089
261	2090
701	2091
405	2092
694	2093
625	2094
595	2095
270	2096
923	2097
370	2098
494	2099
147	2100
389	2101
27	2102
634	2103
621	2104
378	2105
760	2106
1461	2107
397	2108
368	2109
2783	2110
2302	2111
223	2112
145	2113
223	2114
1094	2115
870	2116
549	2117
69	2118
858	2119
8899	2120
428	2121
6026	2122
7759	2123
532	2124
135	2125
2922	2126
3978	2127
3957	2128
812	2129
2159	2130
404	2131
1091	2132
1093	2133
378	2134
761	2135
184	2136
664	2137
1093	2138
1366	2139
637	2140
862	2141
47	2142
852	2143
576	2144
2473	2145
105	2146
1715	2147
1074	2148
49	2149
4367	2150
770	2151
302	2152
400	2153
253	2154
15	2155
675	2156
175	2157
464	2158
72	2159
38	2160
3021	2161
208	2162
329	2163
5206	2164
2777	2165
313	2166
4388	2167
1497	2168
1126	2169
405	2170
3571	2171
2817	2172
2934	2173
262	2174
922	2175
82	2176
5423	2177
633	2178
496	2179
452	2180
494	2181
6052	2182
397	2183
848	2184
7787	2185
2304	2186
1694	2187
6996	2188
2783	2189
124	2190
3386	2191
383	2192
6634	2193
5470	2194
318	2195
95	2196
3399	2197
3018	2198
1555	2199
5881	2200
5891	2201
4	2202
3331	2203
1108	2204
643	2205
2948	2206
232	2207
76	2208
382	2209
5431	2210
11614	2211
143	2212
3580	2213
11640	2214
11	2215
4781	2216
102	2217
1684	2218
2595	2219
857	2220
387	2221
20	2222
102	2223
6276	2224
4393	2225
5215	2226
696	2227
1560	2228
471	2229
70	2230
261	2231
1154	2232
60	2233
201	2234
1180	2235
17	2236
10	2237
880	2238
4025	2239
4761	2240
5183	2241
4952	2242
4025	2243
928	2244
1018	2245
65	2246
4516	2247
5986	2248
4756	2249
967	2250
707	2251
57	2252
183	2253
16	2254
10	2255
660	2256
362	2257
139	2258
80	2259
929	2260
3197	2261
5786	2262
2592	2263
139	2264
5197	2265
3778	2266
11513	2267
1080	2268
2693	2269
184	2270
3093	2271
864	2272
193	2273
7846	2274
2592	2275
3945	2276
150	2277
504	2278
5585	2279
807	2280
7896	2281
3601	2282
592	2283
45	2284
7832	2285
76	2286
1275	2287
152	2288
2926	2289
4228	2290
374	2291
374	2292
6683	2293
4716	2294
577	2295
6746	2296
5302	2297
197	2298
1271	2299
1751	2300
41	2301
6154	2302
1	2303
6728	2304
1180	2305
7864	2306
2661	2307
7955	2308
43	2309
5181	2310
4227	2311
2767	2312
5210	2313
111	2314
239	2315
65	2316
313	2317
11	2318
3421	2319
238	2320
259	2321
7300	2322
2954	2323
54	2324
2781	2325
76	2326
2781	2327
1354	2328
10	2329
8760	2330
6514	2331
2150	2332
193	2333
672	2334
106	2335
4067	2336
152	2337
912	2338
3556	2339
11	2340
362	2341
3195	2342
11	2343
191	2344
880	2345
9780	2346
2595	2347
242	2348
287	2349
4807	2350
11670	2351
11524	2352
5434	2353
1592	2354
318	2355
114	2356
1067	2357
1522	2358
11675	2359
4809	2360
5924	2361
4761	2362
1900	2363
139	2364
2935	2365
602	2366
588	2367
28	2368
2777	2369
4519	2370
9	2371
2595	2372
208	2373
4808	2374
7898	2375
1069	2376
7876	2377
41	2378
6528	2379
10205	2380
1740	2381
11658	2382
1426	2383
819	2384
4494	2385
76	2386
310	2387
362	2388
2777	2389
2790	2390
143	2391
143	2392
123	2393
102	2394
5973	2395
1354	2396
947	2397
1606	2398
4812	2399
71	2400
7737	2401
776	2402
34	2403
27	2404
853	2405
3042	2406
6980	2407
2055	2408
2079	2409
512	2410
4743	2411
7865	2412
4067	2413
152	2414
1640	2415
1074	2416
242	2417
7	2418
3494	2419
11414	2420
1181	2421
962	2422
7342	2423
1089	2424
178	2425
177	2426
4832	2427
4785	2428
4232	2429
2269	2430
230	2431
4291	2432
618	2433
234	2434
5603	2435
449	2436
1893	2437
404	2438
1222	2439
73	2440
57	2441
668	2442
821	2443
3701	2444
3958	2445
133	2446
10224	2447
7941	2448
187	2449
2224	2450
3980	2451
3980	2452
2925	2453
152	2454
60	2455
6024	2456
11511	2457
2378	2458
799	2459
1259	2460
7995	2461
11839	2462
11840	2463
11841	2464
7996	2465
3740	2466
7058	2467
371	2468
7531	2469
1363	2470
159	2471
2	2472
411	2473
575	2474
495	2475
495	2476
193	2477
110	2478
110	2479
110	2480
188	2481
123	2482
265	2483
62	2484
225	2485
225	2486
62	2487
265	2488
197	2489
74	2490
265	2491
188	2492
188	2493
188	2494
197	2495
62	2496
238	2497
403	2498
150	2499
174	2500
74	2501
74	2502
10	2503
2304	2504
4812	2505
451	2506
41	2507
56	2508
3993	2509
7	2510
1369	2511
12830	2512
688	2513
262	2514
3586	2515
852	2516
799	2517
1878	2518
984	2519
1075	2520
6185	2521
853	2522
1563	2523
267	2524
7745	2525
143	2526
246	2527
549	2528
268	2529
3474	2530
6180	2531
3576	2532
2389	2533
5944	2534
3594	2535
193	2536
643	2537
4451	2538
8688	2539
4233	2540
776	2541
5302	2542
451	2543
1698	2544
5936	2545
810	2546
720	2547
481	2548
641	2549
414	2550
4722	2551
2570	2552
224	2553
2	2554
1356	2555
1934	2556
293	2557
95	2558
144	2559
76	2560
1164	2561
12239	2562
6319	2563
8415	2564
8417	2565
219	2566
6314	2567
6314	2568
6315	2569
6315	2570
6316	2571
6317	2572
6317	2573
6323	2574
2768	2575
1770	2576
2	2577
10	2578
2	2579
10	2580
2	2581
429	2582
7	2583
67	2584
12593	2585
10675	2586
12974	2587
6205	2588
1505	2589
11	2590
2163	2591
2018	2592
11843	2593
1683	2594
416	2595
416	2596
466	2597
8	2598
2355	2599
2086	2600
2507	2601
2	2602
2	2603
6214	2604
146	2605
694	2606
2996	2607
3352	2608
7295	2609
2857	2610
4570	2611
4920	2612
355	2613
1867	2614
9655	2615
416	2616
10	2617
106	2618
569	2619
1418	2620
12	2621
47	2622
263	2623
5768	2624
3182	2625
614	2626
611	2627
333	2628
4510	2629
3790	2630
4586	2631
10802	2632
8405	2633
8530	2634
11818	2635
12605	2636
2590	2637
995	2638
9942	2639
1188	2640
885	2641
847	2642
345	2643
2336	2644
12358	2645
10	2646
10682	2647
7921	2648
548	2649
2822	2650
2878	2651
446	2652
214	2653
2709	2654
10	2655
6	2656
10	2657
39	2658
888	2659
126	2660
888	2661
21	2662
118	2663
188	2664
240	2665
82	2666
1	2667
39	2668
1011	2669
20	2670
959	2671
150	2672
1	2673
103	2674
2781	2675
210	2676
787	2677
6279	2678
787	2679
729	2680
100	2681
743	2682
7247	2683
7229	2684
1092	2685
809	2686
117	2687
410	2688
17	2689
2	2690
334	2691
1710	2692
40	2693
7507	2694
235	2695
492	2696
40	2697
94	2698
7	2699
29	2700
268	2701
29	2702
9148	2703
70	2704
1599	2705
193	2706
39	2707
212	2708
53	2709
240	2710
4044	2711
10	2712
6	2713
54	2714
1001	2715
150	2716
3353	2717
80	2718
1192	2719
7845	2720
2691	2721
193	2722
144	2723
144	2724
144	2725
144	2726
6254	2727
155	2728
1896	2729
3443	2730
64	2731
1429	2732
2322	2733
4809	2734
245	2735
1222	2736
1116	2737
150	2738
10182	2739
228	2740
1128	2741
103	2742
1128	2743
5990	2744
45	2745
59	2746
4640	2747
1316	2748
681	2749
2762	2750
10	2751
4	2752
6198	2753
11506	2754
3974	2755
100	2756
835	2757
79	2758
2646	2759
143	2760
2930	2761
1575	2762
2688	2763
888	2764
228	2765
2322	2766
726	2767
2784	2768
9164	2769
1109	2770
60	2771
3236	2772
53	2773
197	2774
3767	2775
225	2776
117	2777
117	2778
1212	2779
